"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
5000,"norm","ged",1,1.83875546007333,0.0355057446902745,1.84657609190303,0.0355057446902745,-4590.88865018333,0.00016225401393931,0.0119502083243749,0.00950427813796939,0.000134897241895983,0.0116145270639745,0.00925639313356129,0.0119502083243749,0.0116145270639745,0.0167282452506369,0.0159760655259959,"Normal","GED"
5000,"norm","norm",1,1.8385546259637,0.035503126014561,1.84507181915511,0.035503126014561,-4591.38656490925,0.000162130275149727,0.0119448345851173,0.00950039338134445,0.000134858532676055,0.0116128606584309,0.0092557525118933,0.0119448345851173,0.0116128606584309,0.0167200036564091,0.0159664119157409,"Normal","Normal"
5000,"norm","sged",1,1.83895035777636,0.0355100136291516,1.84807442824434,0.0355100136291516,-4590.3758944409,0.000162400632232794,0.0119547998168942,0.00950811325685146,0.000135125648453297,0.0116243557355764,0.00924044300136834,0.0119547998168942,0.0116243557355764,0.0167339562229072,0.0159962350897767,"Normal","Skewed GED"
5000,"norm","sstd",1,1.83957336959815,0.0355422846504877,1.84869744006613,0.0355422846504877,-4591.93342399538,0.000162886156773708,0.0119716103555214,0.00952329739925217,0.000135349106640004,0.011633963255343,0.00926674449649592,0.0119716103555214,0.011633963255343,0.0167708583227876,0.0159487151259291,"Normal","Skewed Student-t"
5000,"norm","std",1,1.83911293759688,0.0355252003632227,1.84693356942658,0.0355252003632227,-4591.78234399221,0.000162325590038038,0.0119533042418813,0.00950729989484154,0.00013486808640065,0.0116132717970881,0.0092600644084428,0.0119533042418813,0.0116132717970881,0.0167376335821664,0.0159629232280936,"Normal","Student-t"
5000,"sged","ged",1,1.81270965901743,0.027465715556689,1.82053029084713,0.027465715556689,-4525.77414754357,0.000270471021586124,0.0155310469808978,0.0125358607005352,0.000227026448863486,0.0150673964530156,0.0121297565681372,0.0155310469808978,0.0150673964530156,0.0201941921943891,0.0192621679669125,"Skewed GED","GED"
5000,"sged","norm",1,1.8383551690317,0.0293785066972756,1.84487236222312,0.0293785066972756,-4590.88792257925,0.000281072105302357,0.0157274711606507,0.0127149095340741,0.00022992759833885,0.0151633636846882,0.0122681262284121,0.0157274711606507,0.0151633636846882,0.0204740350927974,0.0196079067576866,"Skewed GED","Normal"
5000,"sged","sged",1,1.61106150676098,0.0239183134354869,1.62018557722897,0.0239183134354869,-4020.65376690246,0.000145322696685308,0.0112019068951645,0.00933040179575774,0.000114969058123984,0.0107223625047633,0.00876911026176747,0.0112019068951645,0.0107223625047633,0.0144541482915043,0.013689796183176,"Skewed GED","Skewed GED"
5000,"sged","sstd",1,1.61408234517202,0.0242158621269641,1.62320641564,0.0242158621269641,-4028.20586293005,0.000152396487650264,0.0114622248938545,0.00957636580557332,0.00011931141157123,0.0109229761549833,0.00893134045267056,0.0114622248938545,0.0109229761549833,0.014779901156402,0.0139120549059123,"Skewed GED","Skewed Student-t"
5000,"sged","std",1,1.79334730576088,0.0270382192479722,1.80116793759058,0.0270382192479722,-4477.36826440221,0.00027081302032722,0.0154719100008588,0.0125712744014122,0.000224411346525827,0.0149803652805514,0.0120605369178319,0.0154719100008588,0.0149803652805514,0.0203436299921264,0.0192181158241276,"Skewed GED","Student-t"
